break	verb	2
break	verb	2
call	verb	2
change	verb	2
change	verb	2
change	verb	2
click	verb	2
download	verb	2
dream	verb	2
dress	verb	2
dry	verb	2
earn	verb	2
enter	verb	2
know	verb	2
mix	verb	2
open	verb	2
order	verb	2
pack	verb	2
park	verb	2
play	verb	2
play	verb	2
prepare	verb	2
record	verb	2
rent	verb	2
ring	verb	2
save	verb	2
save	verb	2
shut	verb	2
steal	verb	2
surf	verb	2
understand	verb	2
win	verb	2
write	verb	2
pub	noun	2
war	noun	2
kill	verb	2
fantastic	adjective	2
OK	adjective	2
sure	adverb	2
yes	adverb	2
awesome	adjective	2
cool	adjective	2
OK	adjective	2
golden	adjective	2
mad	adjective	2
fun	adjective	2
OK	adverb	2
